[0.0, 0.13448962183679272, 0.1347739550753483, 0.13363662212112595, 0.13221495592834803, 0.15439294853568383, 0.17571794142735286, 0.17401194199601933, 0.172874609041797, 0.1768552743815752, 0.15780494739835088, 0.16206994597668467, 0.17173727608757464, 0.1683252772249076, 0.1768552743815752, 0.16349161216946262, 0.16349161216946262, 0.1637759454080182, 0.16860961046346318, 0.1885129371623543, 0.18396360534546488, 0.18510093829968724, 0.19448393517202162, 0.19419960193346603, 0.19334660221779926]


[0.13448962183679272, 0.0, 0.02701165766278078, 0.029286323571225476, 0.09781063406312197, 0.15524594825135057, 0.17514927495024168, 0.17372760875746374, 0.17543360818879727, 0.17401194199601933, 0.15837361387546203, 0.16747227750924082, 0.16548194483935172, 0.16974694341768554, 0.17372760875746374, 0.16434461188512936, 0.16917827694057436, 0.16690361103212967, 0.16349161216946262, 0.19107193630935457, 0.18566960477679842, 0.18453227182257606, 0.20159226613591127, 0.20159226613591127, 0.1967586010804663]


[0.1347739550753483, 0.02701165766278078, 0.0, 0.02502132499289167, 0.09809496730167756, 0.15496161501279498, 0.17429627523457492, 0.1745806084731305, 0.1748649417116861, 0.17401194199601933, 0.15837361387546203, 0.16718794427068523, 0.168040943986352, 0.16946261017912995, 0.172874609041797, 0.1657662780779073, 0.168040943986352, 0.16718794427068523, 0.1612169462610179, 0.1885129371623543, 0.1836792721069093, 0.18481660506113165, 0.20272959909013363, 0.20301393232868922, 0.19590560136479954]


[0.13363662212112595, 0.029286323571225476, 0.02502132499289167, 0.0, 0.09724196758601081, 0.15553028148990616, 0.17372760875746374, 0.1745806084731305, 0.17230594256468582, 0.17401194199601933, 0.1612169462610179, 0.16917827694057436, 0.1677566107477964, 0.16860961046346318, 0.17514927495024168, 0.16235427921524026, 0.168040943986352, 0.1683252772249076, 0.16206994597668467, 0.18765993744668752, 0.18424793858402047, 0.18453227182257606, 0.2013079328973557, 0.20187659937446686, 0.19562126812624395]


[0.13221495592834803, 0.09781063406312197, 0.09809496730167756, 0.09724196758601081, 0.0, 0.14899061700312766, 0.17173727608757464, 0.17429627523457492, 0.17088427637190787, 0.17543360818879727, 0.1572362809212397, 0.172874609041797, 0.1660506113164629, 0.17059994313335228, 0.1768552743815752, 0.1660506113164629, 0.16889394370201877, 0.168040943986352, 0.16747227750924082, 0.1882286039237987, 0.18595393801535398, 0.18680693773102075, 0.20073926642024453, 0.19960193346602217, 0.1987489337503554]


[0.15439294853568383, 0.15524594825135057, 0.15496161501279498, 0.15553028148990616, 0.14899061700312766, 0.0, 0.1814046061984646, 0.18026727324424224, 0.17628660790446404, 0.17827694057435314, 0.16491327836224054, 0.17344327551890815, 0.1768552743815752, 0.18055160648279783, 0.1833949388683537, 0.17173727608757464, 0.17429627523457492, 0.17713960762013078, 0.17401194199601933, 0.1967586010804663, 0.19818026727324425, 0.19419960193346603, 0.20898493033835655, 0.20926926357691214, 0.2106909297696901]


[0.17571794142735286, 0.17514927495024168, 0.17429627523457492, 0.17372760875746374, 0.17173727608757464, 0.1814046061984646, 0.0, 0.14643161785612738, 0.14870628376457207, 0.14500995166334946, 0.17088427637190787, 0.17600227466590845, 0.17770827409724196, 0.1833949388683537, 0.18453227182257606, 0.16974694341768554, 0.17372760875746374, 0.1748649417116861, 0.17315894228035258, 0.1947682684105772, 0.1922092692635769, 0.1885129371623543, 0.19562126812624395, 0.19562126812624395, 0.19448393517202162]


[0.17401194199601933, 0.17372760875746374, 0.1745806084731305, 0.1745806084731305, 0.17429627523457492, 0.18026727324424224, 0.14643161785612738, 0.0, 0.06909297696900768, 0.12197895934034689, 0.16718794427068523, 0.17202160932613023, 0.17116860961046346, 0.16860961046346318, 0.17884560705146432, 0.16974694341768554, 0.168040943986352, 0.16661927779357408, 0.1683252772249076, 0.18282627239124252, 0.18197327267557578, 0.18225760591413137, 0.19590560136479954, 0.19334660221779926, 0.1922092692635769]


[0.172874609041797, 0.17543360818879727, 0.1748649417116861, 0.17230594256468582, 0.17088427637190787, 0.17628660790446404, 0.14870628376457207, 0.06909297696900768, 0.0, 0.12595962468012512, 0.16661927779357408, 0.17202160932613023, 0.17571794142735286, 0.17230594256468582, 0.17770827409724196, 0.16462894512368495, 0.16548194483935172, 0.1677566107477964, 0.1657662780779073, 0.18595393801535398, 0.1831106056297981, 0.1814046061984646, 0.19562126812624395, 0.19419960193346603, 0.19533693488768836]


[0.1768552743815752, 0.17401194199601933, 0.17401194199601933, 0.17401194199601933, 0.17543360818879727, 0.17827694057435314, 0.14500995166334946, 0.12197895934034689, 0.12595962468012512, 0.0, 0.16548194483935172, 0.17372760875746374, 0.17059994313335228, 0.1816889394370202, 0.18879727040090988, 0.17230594256468582, 0.17145294284901905, 0.17401194199601933, 0.1703156098947967, 0.19590560136479954, 0.19306226897924367, 0.19192493602502134, 0.19647426784191072, 0.1950526016491328, 0.19931760022746658]


[0.15780494739835088, 0.15837361387546203, 0.15837361387546203, 0.1612169462610179, 0.1572362809212397, 0.16491327836224054, 0.17088427637190787, 0.16718794427068523, 0.16661927779357408, 0.16548194483935172, 0.0, 0.13193062268979244, 0.14529428490190505, 0.14273528575490474, 0.15325561558146147, 0.1285186238271254, 0.13107762297412567, 0.13306795564401477, 0.13420528859823713, 0.17856127381290873, 0.17998294000568665, 0.18055160648279783, 0.19562126812624395, 0.1947682684105772, 0.19419960193346603]


[0.16206994597668467, 0.16747227750924082, 0.16718794427068523, 0.16917827694057436, 0.172874609041797, 0.17344327551890815, 0.17600227466590845, 0.17202160932613023, 0.17202160932613023, 0.17372760875746374, 0.13193062268979244, 0.0, 0.13818595393801536, 0.1421666192777936, 0.15581461472846175, 0.13107762297412567, 0.1353426215524595, 0.13392095535968154, 0.1353426215524595, 0.1765709411430196, 0.17969860676713106, 0.18396360534546488, 0.19761160079613307, 0.1987489337503554, 0.19419960193346603]


