[0.0, 0.13448962183679272, 0.1347739550753483, 0.13363662212112595, 0.13221495592834803, 0.15439294853568383, 0.17571794142735286, 0.17401194199601933, 0.172874609041797, 0.1768552743815752]


[0.13448962183679272, 0.0, 0.02701165766278078, 0.029286323571225476, 0.09781063406312197, 0.15524594825135057, 0.17514927495024168, 0.17372760875746374, 0.17543360818879727, 0.17401194199601933]


[0.1347739550753483, 0.02701165766278078, 0.0, 0.02502132499289167, 0.09809496730167756, 0.15496161501279498, 0.17429627523457492, 0.1745806084731305, 0.1748649417116861, 0.17401194199601933]


[0.13363662212112595, 0.029286323571225476, 0.02502132499289167, 0.0, 0.09724196758601081, 0.15553028148990616, 0.17372760875746374, 0.1745806084731305, 0.17230594256468582, 0.17401194199601933]


[0.13221495592834803, 0.09781063406312197, 0.09809496730167756, 0.09724196758601081, 0.0, 0.14899061700312766, 0.17173727608757464, 0.17429627523457492, 0.17088427637190787, 0.17543360818879727]


[0.15439294853568383, 0.15524594825135057, 0.15496161501279498, 0.15553028148990616, 0.14899061700312766, 0.0, 0.1814046061984646, 0.18026727324424224, 0.17628660790446404, 0.17827694057435314]


[0.17571794142735286, 0.17514927495024168, 0.17429627523457492, 0.17372760875746374, 0.17173727608757464, 0.1814046061984646, 0.0, 0.14643161785612738, 0.14870628376457207, 0.14500995166334946]


[0.17401194199601933, 0.17372760875746374, 0.1745806084731305, 0.1745806084731305, 0.17429627523457492, 0.18026727324424224, 0.14643161785612738, 0.0, 0.06909297696900768, 0.12197895934034689]


[0.172874609041797, 0.17543360818879727, 0.1748649417116861, 0.17230594256468582, 0.17088427637190787, 0.17628660790446404, 0.14870628376457207, 0.06909297696900768, 0.0, 0.12595962468012512]


[0.1768552743815752, 0.17401194199601933, 0.17401194199601933, 0.17401194199601933, 0.17543360818879727, 0.17827694057435314, 0.14500995166334946, 0.12197895934034689, 0.12595962468012512, 0.0]


